trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
2810462,9307,930223,PRIJEM,VKLAD,7100,13282.8,,,
2797779,9265,930223,PRIJEM,VKLAD,28361,28661,,,
1486385,5065,930223,VYDAJ,VYBER,4000,29345,,,
204963,697,930223,PRIJEM,VKLAD,200,200,,,
1736950,5891,930224,VYDAJ,VYBER,4500,28994,,,
142592,477,930224,PRIJEM,VKLAD,900,18292,,,
400895,1366,930224,PRIJEM,VKLAD,900,900,,,
914518,3117,930224,PRIJEM,VKLAD,900,900,,,
307761,1050,930224,PRIJEM,VKLAD,1000,1000,,,
292547,1000,930224,VYDAJ,VYBER,1500,30048,,,
655852,2242,930225,PRIJEM,VKLAD,300,300,,,
511638,1750,930225,VYDAJ,VYBER,2500,23463,,,
594521,2023,930225,PRIJEM,VKLAD,2700,26424,,,
484359,1649,930225,PRIJEM,VKLAD,11000,11700,,,
167889,562,930225,PRIJEM,VKLAD,300,300,,,
58944,197,930225,PRIJEM,VKLAD,800,800,,,
1578988,5369,930225,PRIJEM,VKLAD,900,900,,,
1911147,6473,930225,VYDAJ,VYBER,8900,36168,,,
1910783,6473,930225,PRIJEM,VKLAD,23990,45068,,,
783618,2670,930226,VYDAJ,VYBER,1400,24081,,,
148417,496,930226,PRIJEM,VKLAD,800,800,,,
752168,2566,930226,PRIJEM,VKLAD,10700,11500,,,
330947,1127,930226,PRIJEM,VKLAD,1800,25730,,,
2242710,7401,930226,PRIJEM,VKLAD,1100,1100,,,
2432,9,930226,PRIJEM,VKLAD,10900,12100,,,
276,2,930226,PRIJEM,VKLAD,1100,1100,,,
537461,1829,930227,PRIJEM,VKLAD,900,900,,,
127567,428,930227,PRIJEM,VKLAD,200,200,,,
1256736,4296,930227,PRIJEM,VKLAD,5200,24129,,,
1068640,3651,930227,PRIJEM,VKLAD,800,800,,,
726514,2486,930227,PRIJEM,VKLAD,200,200,,,
494941,1688,930227,PRIJEM,VKLAD,800,800,,,
883003,3008,930227,PRIJEM,VKLAD,200,200,,,
2780386,9203,930227,PRIJEM,VKLAD,900,900,,,
851694,2902,930227,PRIJEM,VKLAD,3900,24313,,,
462811,1575,930227,PRIJEM,VKLAD,900,900,,,
105733,361,930227,PRIJEM,VKLAD,600,600,,,
519751,1775,930227,PRIJEM,VKLAD,900,900,,,
3564254,1019,930228,PRIJEM,,33.4,24979.4,UROK,,
3563618,1000,930228,PRIJEM,,22.4,30070.3,UROK,,
3562938,982,930228,PRIJEM,,18.7,5468.6,UROK,,
695490,2378,930228,VYDAJ,VYBER,14.6,71437.8,SLUZBY,,
3591422,1844,930228,PRIJEM,,15.6,7012.2,UROK,,
3617491,2632,930228,PRIJEM,,121.8,34897.3,UROK,,
3618041,2647,930228,PRIJEM,,35.1,12450.1,UROK,,
3618818,2670,930228,PRIJEM,,10.8,24091.8,UROK,,
3619030,2676,930228,PRIJEM,,22.3,18785.3,UROK,,
3673340,5891,930228,PRIJEM,,21.6,29015.6,UROK,,
3580975,1536,930228,PRIJEM,,31,26040,UROK,,
3578972,1477,930228,PRIJEM,,9.8,3860.8,UROK,,
3579544,1493,930228,PRIJEM,,21.7,10253,UROK,,
3559698,890,930228,PRIJEM,,23,7764,UROK,,
3558799,866,930228,PRIJEM,,103.2,31328.3,UROK,,
3561686,943,930228,PRIJEM,,13.7,4030.7,UROK,,
3558613,862,930228,PRIJEM,,139.2,44672.2,UROK,,
3453600,6473,930228,PRIJEM,,102,36270,UROK,,
3509732,9265,930228,PRIJEM,,21.3,28707.9,UROK,,
3520588,10364,930228,PRIJEM,,38.3,19831.3,UROK,,
3574568,1338,930228,PRIJEM,,160,33375.5,UROK,,
3654667,3760,930228,PRIJEM,,110.5,36169.7,UROK,,
3659415,3909,930228,PRIJEM,,58.6,24658.6,UROK,,
3656580,3818,930228,PRIJEM,,83.4,37471.2,UROK,,
3657066,3834,930228,PRIJEM,,34.7,21209.7,UROK,,
3460368,374,930228,PRIJEM,,68.6,22009.6,UROK,,
3458834,11295,930228,PRIJEM,,31,23205.5,UROK,,
3456845,9635,930228,PRIJEM,,20.3,9383.2,UROK,,
3459107,9,930228,PRIJEM,,5.4,12105.4,UROK,,
3553662,704,930228,PRIJEM,,89.3,38993.3,UROK,,
3552057,652,930228,PRIJEM,,110.6,31457.6,UROK,,
3551094,627,930228,PRIJEM,,61.5,23010.5,UROK,,
3652281,3693,930228,PRIJEM,,2.9,19649.9,UROK,,
3629868,3007,930228,PRIJEM,,72.7,23324.7,UROK,,
3585453,1675,930228,PRIJEM,,13.7,5440.7,UROK,,
3583849,1628,930228,PRIJEM,,20.7,9286.1,UROK,,
3584202,1637,930228,PRIJEM,,25.9,11977.8,UROK,,
3589600,1801,930228,PRIJEM,,2.9,702.9,UROK,,
3586192,1695,930228,PRIJEM,,50.1,19620.9,UROK,,
3587929,1750,930228,PRIJEM,,14,23477,UROK,,
3587146,1726,930228,PRIJEM,,110,35082.2,UROK,,
3614522,2543,930228,PRIJEM,,16.2,7264.2,UROK,,
3615569,2574,930228,PRIJEM,,39,15458,UROK,,
3643350,3424,930228,PRIJEM,,73.8,45135.8,UROK,,
3449863,4034,930228,PRIJEM,,23.7,13303.7,UROK,,
3546684,485,930228,PRIJEM,,249,66492.9,UROK,,
3549614,576,930228,PRIJEM,,29.6,13363.7,UROK,,
3598961,2070,930228,PRIJEM,,3,20141,UROK,,
3599468,2087,930228,PRIJEM,,117.3,34129.3,UROK,,
3600404,2122,930228,PRIJEM,,199,72343,UROK,,
3468211,4055,930228,PRIJEM,,21.1,23602,UROK,,
3466390,3554,930228,PRIJEM,,57.9,47982.9,UROK,,
3467902,3983,930228,PRIJEM,,53.1,15579.1,UROK,,
3466050,3510,930228,PRIJEM,,99.3,22370.3,UROK,,
3447022,1539,930228,PRIJEM,,150.6,56387.6,UROK,,
3444293,2099,930228,PRIJEM,,220,52482.4,UROK,,
3448084,2585,930228,PRIJEM,,38,16001,UROK,,
3444481,5065,930228,PRIJEM,,26.2,29371.2,UROK,,
3602139,2177,930228,PRIJEM,,24.7,11092.2,UROK,,
3604749,2256,930228,PRIJEM,,12.9,5441.9,UROK,,
3539843,280,930228,PRIJEM,,19.3,18562.3,UROK,,
3542018,346,930228,PRIJEM,,62,21997,UROK,,
621768,2122,930228,PRIJEM,VKLAD,39285,72144.1,,,
3567644,1127,930228,PRIJEM,,11.5,25741.5,UROK,,
3567897,1132,930228,PRIJEM,,146.1,49244.1,UROK,,
3595507,1966,930228,PRIJEM,,47.9,21514.9,UROK,,
3594125,1926,930228,PRIJEM,,54.6,18282.6,UROK,,
3597518,2023,930228,PRIJEM,,15.7,26439.7,UROK,,
3595784,1972,930228,PRIJEM,,23.7,11038.9,UROK,,
3648652,3592,930228,PRIJEM,,27.5,12661,UROK,,
3646189,3514,930228,PRIJEM,,13.1,4012.1,UROK,,
3645342,3487,930228,PRIJEM,,111.9,34582.6,UROK,,
3556398,793,930228,PRIJEM,,17.5,7634.7,UROK,,
3556862,813,930228,PRIJEM,,35.5,13289.5,UROK,,
3555839,772,930228,PRIJEM,,32,23941,UROK,,
527456,1801,930228,PRIJEM,VKLAD,18972,19674.9,,,
1081627,3693,930228,PRIJEM,VKLAD,3200,19647,,,
3537488,212,930228,PRIJEM,,52.1,35042.1,UROK,,
1450025,4937,930228,PRIJEM,VKLAD,44455,45161.7,,,
3607856,2357,930228,PRIJEM,,30.1,13717.6,UROK,,
3608593,2378,930228,PRIJEM,,344.8,71452.4,UROK,,
3609128,2393,930228,PRIJEM,,84.8,27986.9,UROK,,
3608664,2379,930228,PRIJEM,,55.9,19827.9,UROK,,
3610110,2425,930228,PRIJEM,,18.5,17823.5,UROK,,
3610581,2434,930228,PRIJEM,,12.6,5003.6,UROK,,
3612140,2484,930228,PRIJEM,,117.6,36318.3,UROK,,
3669815,5270,930228,PRIJEM,,268.5,81076.7,UROK,,
3671894,5622,930228,PRIJEM,,90.2,58223.2,UROK,,
3667903,4937,930228,PRIJEM,,6.7,706.7,UROK,,
3492040,7753,930228,PRIJEM,,119.6,47385.6,UROK,,
3479817,9307,930228,PRIJEM,,25.8,13308.6,UROK,,
3479717,9265,930228,PRIJEM,,25.6,28686.6,UROK,,
3543739,401,930228,PRIJEM,,34.1,19151.1,UROK,,
3546414,477,930228,PRIJEM,,13.6,18305.6,UROK,,
3544121,411,930228,PRIJEM,,42.2,18939.2,UROK,,
3546052,465,930228,PRIJEM,,44.1,13529.1,UROK,,
3545699,456,930228,PRIJEM,,50.9,38081.9,UROK,,
3572389,1276,930228,PRIJEM,,84.3,24655.4,UROK,,
3469665,4296,930228,PRIJEM,,7.2,24136.2,UROK,,
3470805,4484,930228,PRIJEM,,70,41252.9,UROK,,
3469151,4240,930228,PRIJEM,,88,28254,UROK,,
3528743,11265,930228,PRIJEM,,43.9,18461.8,UROK,,
3529064,11295,930228,PRIJEM,,27.6,23174.5,UROK,,
3626470,2902,930228,PRIJEM,,7.2,24320.2,UROK,,
3627126,2925,930228,PRIJEM,,70.4,23082.4,UROK,,
3628744,2970,930228,PRIJEM,,23.2,19481.2,UROK,,
3625748,2881,930228,PRIJEM,,65.2,21702.7,UROK,,
3625863,2884,930228,PRIJEM,,18.5,6928.5,UROK,,
3627197,2926,930228,PRIJEM,,48.1,20232,UROK,,
608427,2070,930228,PRIJEM,VKLAD,7700,20138,,,
1190945,4078,930301,PRIJEM,VKLAD,2500,26536,,,
542076,1843,930301,PRIJEM,VKLAD,3900,22532,,,
71666,239,930301,PRIJEM,VKLAD,300,300,,,
797025,2714,930301,PRIJEM,VKLAD,10800,12900,,,
695563,2378,930302,VYDAJ,VYBER,21400,50037.8,,,
968613,3302,930302,PRIJEM,VKLAD,700,700,,,
810834,2763,930302,PRIJEM,VKLAD,33035,33235,,,
207643,704,930302,VYDAJ,VYBER,8900,30093.3,,,
1117692,3818,930302,VYDAJ,VYBER,4200,33271.2,,,
695254,2378,930303,PRIJEM,VKLAD,7077,57114.8,,,
502369,1713,930303,PRIJEM,VKLAD,700,700,,,
123329,415,930303,PRIJEM,VKLAD,400,400,,,
315547,1077,930303,PRIJEM,VKLAD,1000,1000,,,
1208386,4134,930303,PRIJEM,VKLAD,500,500,,,
1028504,3513,930303,PRIJEM,VKLAD,500,500,,,
771485,2632,930303,VYDAJ,VYBER,6900,27997.3,,,
615551,2099,930303,PRIJEM,VKLAD,30557,83039.4,,,
1730741,5868,930304,PRIJEM,VKLAD,10200,10400,,,
453139,1539,930304,VYDAJ,VYBER,13400,42987.6,,,
145022,485,930304,VYDAJ,VYBER,8100,76843.9,,,
144543,485,930304,PRIJEM,VKLAD,18451,84943.9,,,
754530,2574,930304,PRIJEM,VKLAD,2900,18358,,,
726267,2484,930304,VYDAJ,VYBER,8100,28218.3,,,
497554,1695,930304,PRIJEM,VKLAD,5200,24820.9,,,
529625,1805,930304,PRIJEM,VKLAD,9500,10600,,,
882873,3007,930304,PRIJEM,VKLAD,900,24224.7,,,
1450026,4937,930304,PRIJEM,VKLAD,8813,53974.7,,,
2797781,9265,930304,PRIJEM,VKLAD,37305,66012.9,,,
404590,1378,930304,PRIJEM,VKLAD,1100,1100,,,
505751,1726,930304,VYDAJ,VYBER,3200,31882.2,,,
251559,862,930304,VYDAJ,VYBER,10700,33972.2,,,
712153,2434,930304,PRIJEM,VKLAD,10600,15603.6,,,
732241,2503,930305,PRIJEM,VKLAD,600,600,,,
332727,1132,930305,VYDAJ,VYBER,11800,37444.1,,,
145128,485,930305,VYDAJ,VYBER,25300,51543.9,,,
537878,1830,930305,PRIJEM,VKLAD,11538,12538,,,
783293,2670,930305,PRIJEM,VKLAD,24381,48472.8,,,
637744,2177,930305,PRIJEM,PREVOD Z UCTU,5123,16215.2,DUCHOD,YZ,62457513
400898,1366,930305,PRIJEM,VKLAD,7626,8526,,,
1157042,3960,930305,PRIJEM,PREVOD Z UCTU,4807,5307,DUCHOD,OP,33740347
330662,1127,930305,PRIJEM,VKLAD,23330,49071.5,,,
685666,2342,930305,PRIJEM,PREVOD Z UCTU,3247,3647,,EF,42284852
1313409,4484,930305,VYDAJ,VYBER,8900,32352.9,,,
2442346,8051,930305,PRIJEM,PREVOD Z UCTU,26040,26240,,KL,35675579
560901,1909,930305,PRIJEM,PREVOD Z UCTU,3191,7182,,AB,24230474
166981,559,930305,PRIJEM,VKLAD,300,300,,,
73512,244,930305,PRIJEM,PREVOD Z UCTU,3972,4772,,IJ,12078875
110537,374,930305,PRIJEM,PREVOD Z UCTU,23041,45050.6,,WX,4004806
498392,1699,930305,PRIJEM,PREVOD Z UCTU,5224,11248,DUCHOD,CD,94008880
700136,2396,930305,PRIJEM,PREVOD Z UCTU,4203,4703,DUCHOD,OP,27204734
529775,1806,930305,PRIJEM,PREVOD Z UCTU,5029,10458,DUCHOD,UV,39912659
224345,764,930305,PRIJEM,PREVOD Z UCTU,6238,13576,DUCHOD,UV,30560720
232963,793,930305,PRIJEM,PREVOD Z UCTU,3401,11035.7,,IJ,6149286
1910797,6473,930305,PRIJEM,VKLAD,42227,78497,,,
1935476,6555,930305,PRIJEM,VKLAD,300,300,,,
851328,2902,930305,PRIJEM,VKLAD,20213,44533.2,,,
846310,2881,930305,PRIJEM,VKLAD,2700,24402.7,,,
3393741,11265,930305,PRIJEM,VKLAD,7618,26079.8,,,
101389,346,930305,PRIJEM,VKLAD,19935,41932,,,
710069,2429,930305,PRIJEM,VKLAD,14609,15209,,,
711473,2433,930305,PRIJEM,PREVOD Z UCTU,4718,5218,DUCHOD,OP,98568486
655855,2242,930306,PRIJEM,PREVOD Z UCTU,43493,43793,,CD,7862908
336634,1144,930306,PRIJEM,PREVOD Z UCTU,3375,6950,,GH,1589578
333299,1134,930306,PRIJEM,VKLAD,11970,12370,,,
144776,485,930306,VYDAJ,PREVOD NA UCET,1591,49952.9, ,WX,56978738
139101,465,930306,PRIJEM,VKLAD,6800,20329.1,,,
137466,461,930306,PRIJEM,PREVOD Z UCTU,6388,6988,DUCHOD,YZ,91520028
119438,401,930306,PRIJEM,VKLAD,12817,31968.1,,,
256849,882,930306,PRIJEM,VKLAD,300,300,,,
218878,744,930306,PRIJEM,VKLAD,400,400,,,
58947,197,930306,PRIJEM,VKLAD,21718,22518,,,
57436,192,930306,PRIJEM,PREVOD Z UCTU,5859,12018,DUCHOD,GH,15384018
621772,2122,930306,PRIJEM,VKLAD,7597,79940,,,
883006,3008,930306,PRIJEM,PREVOD Z UCTU,6934,7134,DUCHOD,QR,33148783
275309,943,930306,PRIJEM,PREVOD Z UCTU,3217,7247.7,,OP,70103525
1163523,3983,930306,PRIJEM,VKLAD,14626,30205.1,,,
1163704,3983,930306,VYDAJ,VYBER,200,30005.1,,,
2798252,9265,930306,VYDAJ,VYBER,19000,47012.9,,,
285075,979,930306,PRIJEM,VKLAD,17914,18914,,,
286075,982,930306,PRIJEM,VKLAD,4550,10018.6,,,
1132665,3871,930306,PRIJEM,PREVOD Z UCTU,4356,9012,DUCHOD,GH,31564527
840174,2861,930306,PRIJEM,PREVOD Z UCTU,5915,6215,DUCHOD,ST,10531437
1578991,5369,930306,PRIJEM,VKLAD,5643,6543,,,
506453,1730,930306,PRIJEM,PREVOD Z UCTU,6689,14278,DUCHOD,ST,43294817
192367,652,930306,VYDAJ,VYBER,4800,26657.6,,,
105736,361,930306,PRIJEM,VKLAD,23638,24238,,,
655275,2241,930307,PRIJEM,VKLAD,11584,11784,,,
695341,2378,930307,VYDAJ,PREVOD NA UCET,9612,47502.8,SIPO,EF,1222903
26045,86,930307,PRIJEM,VKLAD,800,800,,,
42523,142,930307,PRIJEM,PREVOD Z UCTU,4555,5455,DUCHOD,QR,39513594
1108944,3787,930307,PRIJEM,VKLAD,20950,21750,,,
1176388,4034,930307,PRIJEM,VKLAD,5080,18383.7,,,
649668,2220,930307,PRIJEM,PREVOD Z UCTU,6153,7253,DUCHOD,MN,42469984
144848,485,930307,VYDAJ,PREVOD NA UCET,3572,46380.9,POJISTNE,AB,20747721
129505,435,930307,PRIJEM,PREVOD Z UCTU,5039,10478,DUCHOD,MN,22131634
138715,465,930307,PRIJEM,PREVOD Z UCTU,12785,33114.1,,UV,71654224
347546,1179,930307,PRIJEM,PREVOD Z UCTU,4212,9124,DUCHOD,WX,72322171
148420,496,930307,PRIJEM,VKLAD,5404,6204,,,
122540,411,930307,PRIJEM,VKLAD,2900,21839.2,,,
541684,1843,930307,PRIJEM,PREVOD Z UCTU,17632,40164,,QR,76294219
542218,1844,930307,PRIJEM,PREVOD Z UCTU,3242,10254.2,,ST,42988401
682549,2330,930307,PRIJEM,PREVOD Z UCTU,3395,6990,,ST,18759459
260044,890,930307,PRIJEM,VKLAD,10700,18464,,,
1068643,3651,930307,PRIJEM,PREVOD Z UCTU,5081,5881,DUCHOD,WX,38447165
566014,1926,930307,PRIJEM,VKLAD,3900,22182.6,,,
1028983,3514,930307,PRIJEM,PREVOD Z UCTU,3399,7411.1,,GH,67514222
579376,1972,930307,PRIJEM,PREVOD Z UCTU,5298,16336.9,DUCHOD,UV,14132887
469894,1601,930307,PRIJEM,PREVOD Z UCTU,4042,4542,DUCHOD,CD,45886778
3122927,10364,930307,PRIJEM,VKLAD,14493,34324.3,,,
286583,982,930307,PRIJEM,VKLAD,8200,18218.7,,,
292056,1000,930307,PRIJEM,PREVOD Z UCTU,31348,61418.3,,ST,87163465
737261,2519,930307,PRIJEM,PREVOD Z UCTU,5544,11588,DUCHOD,GH,5454445
2775582,9188,930307,PRIJEM,PREVOD Z UCTU,12710,13510,,GH,78292494
893648,3047,930307,PRIJEM,PREVOD Z UCTU,3474,4074,,KL,47210419
462814,1575,930307,PRIJEM,PREVOD Z UCTU,5448,6348,DUCHOD,IJ,85748850
185061,627,930307,PRIJEM,VKLAD,700,23710.5,,,
519754,1775,930307,PRIJEM,PREVOD Z UCTU,6932,7832,DUCHOD,WX,16577571
454772,1545,930308,PRIJEM,VKLAD,200,200,,,
242369,830,930308,PRIJEM,VKLAD,16623,16823,,,
144704,485,930308,VYDAJ,PREVOD NA UCET,7421,38959.9,SIPO,EF,89687889
781998,2666,930308,PRIJEM,VKLAD,600,600,,,
1238920,4240,930308,PRIJEM,PREVOD Z UCTU,27666,55920,,EF,17497700
1149991,3935,930308,PRIJEM,VKLAD,1000,1000,,,
117636,396,930308,PRIJEM,VKLAD,1000,1000,,,
123332,415,930308,PRIJEM,VKLAD,13110,13510,,,
434655,1477,930308,PRIJEM,PREVOD Z UCTU,3151,7011.8,,KL,92373114
789769,2694,930308,PRIJEM,VKLAD,700,700,,,
294483,1006,930308,PRIJEM,PREVOD Z UCTU,3737,4737,,WX,6088287
330234,1126,930308,PRIJEM,VKLAD,1100,1100,,,
1028005,3510,930308,VYDAJ,VYBER,300,22070.3,,,
374592,1276,930308,PRIJEM,VKLAD,6774,31429.4,,,
375033,1276,930308,VYDAJ,VYBER,2200,29229.4,,,
1091934,3734,930308,PRIJEM,VKLAD,1000,1000,,,
699589,2393,930308,VYDAJ,VYBER,2500,25486.9,,,
882364,3007,930308,PRIJEM,VKLAD,22452,46676.7,,,
275678,944,930308,PRIJEM,VKLAD,16927,16927,,,
275675,944,930308,PRIJEM,VKLAD,500,17427,,,
716041,2453,930308,PRIJEM,VKLAD,400,400,,,
251236,862,930308,PRIJEM,PREVOD Z UCTU,44333,78305.2,,YZ,2834439
3402667,11295,930308,PRIJEM,VKLAD,18347,41552.6,,,
929611,3168,930308,PRIJEM,PREVOD Z UCTU,6303,7303,DUCHOD,AB,54928976
710437,2429,930308,PRIJEM,VKLAD,5100,20309,,,
269815,925,930309,PRIJEM,VKLAD,18500,19000,,,
298981,1019,930309,PRIJEM,VKLAD,19746,44725.4,,,
1344903,4596,930309,PRIJEM,VKLAD,700,700,,,
293962,1005,930309,PRIJEM,PREVOD Z UCTU,34483,34783,,QR,48252707
332447,1132,930309,PRIJEM,PREVOD Z UCTU,48098,85542.1,,ST,32223415
259750,890,930309,PRIJEM,VKLAD,7041,25505,,,
727884,2489,930309,PRIJEM,VKLAD,900,900,,,
2442701,8051,930309,VYDAJ,VYBER,700,25540,,,
858387,2926,930309,PRIJEM,VKLAD,10584,30816,,,
1208389,4134,930309,PRIJEM,VKLAD,9556,10056,,,
810833,2763,930309,PRIJEM,VKLAD,31986,65221,,,
1091937,3734,930309,PRIJEM,VKLAD,4939,5939,,,
63715,212,930309,PRIJEM,PREVOD Z UCTU,49590,84632.1,,IJ,58325630
581702,1979,930309,PRIJEM,PREVOD Z UCTU,3021,6942,,UV,38265723
494944,1688,930309,PRIJEM,PREVOD Z UCTU,5439,6239,DUCHOD,QR,99495708
771038,2632,930309,PRIJEM,VKLAD,14264,42261.3,,,
612714,2087,930309,VYDAJ,VYBER,6500,27629.3,,,
1084399,3704,930309,PRIJEM,PREVOD Z UCTU,6242,12984,DUCHOD,AB,11927444
1080840,3691,930309,PRIJEM,PREVOD Z UCTU,6540,6940,DUCHOD,WX,86339687
622122,2122,930309,VYDAJ,VYBER,28500,51440,,,
849720,2895,930309,PRIJEM,VKLAD,300,300,,,
192099,652,930309,PRIJEM,VKLAD,13851,40508.6,,,
1021464,3487,930309,VYDAJ,VYBER,3800,30782.6,,,
1117250,3818,930309,PRIJEM,VKLAD,17366,50637.2,,,
655711,2241,930310,PRIJEM,VKLAD,8700,20484,,,
695723,2379,930310,PRIJEM,VKLAD,5072,24899.9,,,
2350078,7753,930310,VYDAJ,VYBER,12000,35385.6,,,
242557,830,930310,PRIJEM,VKLAD,2100,18923,,,
135817,456,930310,PRIJEM,PREVOD Z UCTU,47831,85912.9,,AB,95670407
775971,2647,930310,PRIJEM,VKLAD,12015,24465.1,,,
776274,2647,930310,PRIJEM,VKLAD,1600,26065.1,,,
538175,1830,930310,PRIJEM,VKLAD,7700,20238,,,
571259,1944,930310,PRIJEM,VKLAD,17980,18680,,,
1239177,4240,930310,VYDAJ,VYBER,14300,41620,,,
968616,3302,930310,PRIJEM,PREVOD Z UCTU,3008,3708,,CD,24482953
577122,1965,930310,PRIJEM,VKLAD,12200,12800,,,
1657645,5622,930310,VYDAJ,VYBER,14900,43323.2,,,
749326,2555,930310,PRIJEM,VKLAD,1100,20122,,,
749329,2555,930310,PRIJEM,VKLAD,19022,19022,,,
789772,2694,930310,PRIJEM,VKLAD,17585,18285,,,
294997,1006,930310,PRIJEM,VKLAD,11300,16037,,,
256852,882,930310,PRIJEM,VKLAD,11587,11887,,,
708084,2425,930310,PRIJEM,VKLAD,8905,26728.5,,,
594017,2023,930310,PRIJEM,VKLAD,23524,49963.7,,,
73950,244,930310,PRIJEM,VKLAD,10100,14872,,,
110786,374,930310,VYDAJ,VYBER,11900,33150.6,,,
1049884,3592,930310,PRIJEM,PREVOD Z UCTU,6007,18668,DUCHOD,MN,73166322
2776158,9188,930310,PRIJEM,VKLAD,3700,17210,,,
847084,2884,930310,PRIJEM,VKLAD,8300,15228.5,,,
92883,317,930310,PRIJEM,VKLAD,800,800,,,
92886,317,930310,PRIJEM,PREVOD Z UCTU,5922,6722,DUCHOD,CD,16824597
696165,2379,930311,VYDAJ,VYBER,2600,22299.9,,,
26048,86,930311,PRIJEM,PREVOD Z UCTU,3243,4043,,ST,93896942
29110,96,930311,PRIJEM,PREVOD Z UCTU,44221,45321,,GH,68241083
333669,1134,930311,PRIJEM,VKLAD,8200,20570,,,
649066,2219,930311,PRIJEM,VKLAD,400,400,,,
237652,813,930311,PRIJEM,PREVOD Z UCTU,12154,25443.5,,QR,19537103
1190755,4078,930311,PRIJEM,VKLAD,23736,50272,,,
147446,494,930311,PRIJEM,VKLAD,400,400,,,
511267,1750,930311,PRIJEM,VKLAD,24863,48340,,,
858266,2925,930311,VYDAJ,VYBER,1900,21182.4,,,
171815,576,930311,PRIJEM,PREVOD Z UCTU,6207,19570.7,DUCHOD,YZ,30300313
887177,3026,930311,PRIJEM,VKLAD,20740,21140,,,
756207,2581,930311,PRIJEM,VKLAD,500,500,,,
506839,1731,930311,PRIJEM,PREVOD Z UCTU,4758,9716,DUCHOD,GH,89825009
846796,2884,930311,PRIJEM,VKLAD,5810,21038.5,,,
204966,697,930311,PRIJEM,VKLAD,22067,22267,,,
253163,866,930311,VYDAJ,VYBER,8400,35572.3,,,
252647,866,930311,PRIJEM,VKLAD,12644,43972.3,,,
184684,627,930311,PRIJEM,VKLAD,22349,46059.5,,,
491816,1678,930311,PRIJEM,VKLAD,23116,23316,,,
1736610,5891,930312,PRIJEM,PREVOD Z UCTU,32594,61609.6,,CD,51054984
34884,112,930312,PRIJEM,VKLAD,200,200,,,
451893,1536,930312,PRIJEM,PREVOD Z UCTU,25609,51649,,QR,51120805
237946,813,930312,PRIJEM,VKLAD,700,26143.5,,,
1074957,3674,930312,PRIJEM,VKLAD,1000,1000,,,
1183179,4055,930312,PRIJEM,VKLAD,20281,43883.1,,,
671440,2293,930312,PRIJEM,PREVOD Z UCTU,6745,7445,DUCHOD,EF,62203752
537464,1829,930312,PRIJEM,VKLAD,7429,8329,,,
394000,1338,930312,VYDAJ,VYBER,2400,30975.5,,,
782001,2666,930312,PRIJEM,PREVOD Z UCTU,2901,3501,,IJ,69472062
127570,428,930312,PRIJEM,PREVOD Z UCTU,6614,6814,DUCHOD,CD,71194147
117087,395,930312,PRIJEM,VKLAD,400,400,,,
359514,1222,930312,PRIJEM,PREVOD Z UCTU,6310,13320,DUCHOD,KL,77489798
754235,2574,930312,PRIJEM,VKLAD,14319,32677,,,
689830,2357,930312,PRIJEM,PREVOD Z UCTU,6434,20151.6,DUCHOD,OP,34144538
725754,2484,930312,PRIJEM,VKLAD,14779,42997.3,,,
707248,2423,930312,PRIJEM,PREVOD Z UCTU,5671,6071,DUCHOD,UV,2074182
565657,1926,930312,PRIJEM,VKLAD,4507,26689.6,,,
599192,2039,930312,PRIJEM,VKLAD,300,300,,,
857976,2925,930312,PRIJEM,VKLAD,6446,27628.4,,,
989749,3374,930312,PRIJEM,VKLAD,24784,24984,,,
207267,704,930312,PRIJEM,VKLAD,17477,47570.3,,,
2242713,7401,930312,PRIJEM,PREVOD Z UCTU,20236,21336,,ST,66487163
279,2,930312,PRIJEM,PREVOD Z UCTU,20236,21336,,ST,66487163
477641,1628,930312,PRIJEM,PREVOD Z UCTU,4276,13562.1,DUCHOD,UV,15916598
309327,1054,930312,PRIJEM,VKLAD,9650,10450,,,
307764,1050,930312,PRIJEM,PREVOD Z UCTU,25317,26317,,WX,2865469
1050257,3593,930312,PRIJEM,VKLAD,15787,15987,,,
796073,2712,930312,PRIJEM,VKLAD,400,400,,,
758170,2585,930312,PRIJEM,VKLAD,4200,20201,,,
1121966,3834,930312,PRIJEM,VKLAD,13875,35084.7,,,
101685,346,930312,VYDAJ,VYBER,7900,34032,,,
83661,280,930312,PRIJEM,VKLAD,12043,30605.3,,,
711851,2434,930312,PRIJEM,VKLAD,4391,19994.6,,,
490780,1675,930312,PRIJEM,PREVOD Z UCTU,4327,9767.7,DUCHOD,AB,50350195
48643,163,930313,PRIJEM,PREVOD Z UCTU,6698,14296,DUCHOD,YZ,76209622
34887,112,930313,PRIJEM,PREVOD Z UCTU,6582,6782,DUCHOD,EF,24612278
37883,123,930313,PRIJEM,VKLAD,200,200,,,
142153,477,930313,PRIJEM,VKLAD,16392,34697.6,,,
785193,2676,930313,PRIJEM,VKLAD,15263,34048.3,,,
3314627,11013,930313,PRIJEM,PREVOD Z UCTU,42244,42844,,YZ,45816707
2910390,9640,930313,PRIJEM,PREVOD Z UCTU,19106,19106,,UV,13876933
2910387,9640,930313,PRIJEM,VKLAD,1100,20206,,,
1256507,4296,930313,PRIJEM,VKLAD,18729,42865.2,,,
439038,1493,930313,PRIJEM,PREVOD Z UCTU,5009,15262,DUCHOD,AB,54522466
